                                                         Time |                                                          Attitude S/C Frame (SAT, J2000) |                                                                   Angular Momentum [Nms] |                                                                 Angular Velocity [rad/s] |                                                                                                                                                 q-Sliding Control | 
      Name |                       UTC |            dt [msec] |       q[0] |       q[1] |       q[2] |       q[3] |   ra [deg] |   de [deg] |   az [deg] |      hb[0] |      hb[1] |      hb[2] |      hi[0] |      hi[1] |      hi[2] |  abs [Nms] |      wb[0] |      wb[1] |      wb[2] |      wi[0] |      wi[1] |      wi[2] | abs [dg/s] |       q[0] |       q[1] |       q[2] |       q[3] |      wb[0] |      wb[1] |      wb[2] |     wb_dot[0] |     wb_dot[1] |     wb_dot[2] |  V |  T |  Error [deg] |  NADIR-SUN |  STact-SUN | STact-Earth | 
      4088 |   2020/06/01 06:18:48.900 |               408900 |  0.7138444 |  0.0008467 | -0.6962929 |  0.0748403 | 286.416482 | -83.834752 | 100.271846 |    0.00211 |   -0.03054 |   -0.00122 |   -0.00195 |    0.03012 |   -0.00530 |    0.03064 |    0.00040 |   -0.00679 |   -0.00038 |   -0.00033 |    0.00672 |   -0.00111 |    0.39057 |  0.7140342 |  0.0019114 | -0.6957984 |  0.0775637 |   0.000369 |  -0.006721 |  -0.000282 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.120 |    143.648 |       8.263 | 
      4089 |   2020/06/01 06:18:49.000 |               409000 |  0.7136105 |  0.0008203 | -0.6965349 |  0.0748192 | 286.064186 | -83.843132 |  99.923437 |    0.00136 |   -0.02999 |   -0.00012 |   -0.00300 |    0.02953 |   -0.00452 |    0.03002 |    0.00022 |   -0.00667 |   -0.00010 |   -0.00060 |    0.00658 |   -0.00093 |    0.38247 |  0.7138020 |  0.0018826 | -0.6960392 |  0.0775413 |   0.000369 |  -0.006714 |  -0.000282 |     -0.000002 |      0.000070 |     -0.000001 |  1 |  1 |            - |    130.119 |    143.670 |       8.244 | 
      4090 |   2020/06/01 06:18:49.100 |               409100 |  0.7133775 |  0.0007930 | -0.6967753 |  0.0748025 | 285.712160 | -83.850805 |  99.575007 |    0.00199 |   -0.03056 |   -0.00130 |   -0.00187 |    0.03015 |   -0.00518 |    0.03065 |    0.00037 |   -0.00680 |   -0.00039 |   -0.00031 |    0.00673 |   -0.00108 |    0.39078 |  0.7135701 |  0.0018538 | -0.6962795 |  0.0775190 |   0.000369 |  -0.006704 |  -0.000282 |     -0.000004 |      0.000102 |      0.000000 |  1 |  1 |            - |    130.119 |    143.692 |       8.224 | 
      4091 |   2020/06/01 06:18:49.200 |               409200 |  0.7131428 |  0.0007657 | -0.6970183 |  0.0747776 | 285.357008 | -83.858986 |  99.224124 |    0.00208 |   -0.03026 |   -0.00041 |   -0.00272 |    0.02975 |   -0.00526 |    0.03033 |    0.00039 |   -0.00673 |   -0.00018 |   -0.00052 |    0.00663 |   -0.00109 |    0.38631 |  0.7133382 |  0.0018251 | -0.6965196 |  0.0774966 |   0.000369 |  -0.006700 |  -0.000282 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.118 |    143.714 |       8.204 | 
      4092 |   2020/06/01 06:18:49.300 |               409300 |  0.7129093 |  0.0007355 | -0.6972597 |  0.0747538 | 285.002382 | -83.866571 |  98.873901 |    0.00231 |   -0.03047 |   -0.00145 |   -0.00171 |    0.03005 |   -0.00549 |    0.03059 |    0.00044 |   -0.00678 |   -0.00043 |   -0.00027 |    0.00670 |   -0.00115 |    0.39000 |  0.7131066 |  0.0017964 | -0.6967593 |  0.0774743 |   0.000368 |  -0.006690 |  -0.000282 |     -0.000004 |      0.000102 |      0.000000 |  1 |  1 |            - |    130.118 |    143.737 |       8.184 | 
      4093 |   2020/06/01 06:18:49.400 |               409400 |  0.7126765 |  0.0007096 | -0.6975003 |  0.0747291 | 284.648968 | -83.874307 |  98.524627 |    0.00151 |   -0.02976 |   -0.00037 |   -0.00272 |    0.02931 |   -0.00463 |    0.02980 |    0.00026 |   -0.00662 |   -0.00016 |   -0.00053 |    0.00654 |   -0.00095 |    0.37973 |  0.7128750 |  0.0017677 | -0.6969988 |  0.0774519 |   0.000368 |  -0.006686 |  -0.000282 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.117 |    143.759 |       8.164 | 
      4094 |   2020/06/01 06:18:49.500 |               409500 |  0.7124459 |  0.0006820 | -0.6977381 |  0.0747083 | 284.297572 | -83.881284 |  98.177183 |    0.00245 |   -0.03017 |   -0.00143 |   -0.00169 |    0.02973 |   -0.00560 |    0.03030 |    0.00048 |   -0.00671 |   -0.00043 |   -0.00027 |    0.00663 |   -0.00118 |    0.38623 |  0.7126437 |  0.0017391 | -0.6972378 |  0.0774295 |   0.000368 |  -0.006676 |  -0.000282 |     -0.000004 |      0.000102 |      0.000000 |  1 |  1 |            - |    130.117 |    143.781 |       8.144 | 
      4095 |   2020/06/01 06:18:49.600 |               409600 |  0.7122151 |  0.0006553 | -0.6979764 |  0.0746834 | 283.945504 | -83.888445 |  97.829332 |    0.00138 |   -0.02952 |   -0.00028 |   -0.00279 |    0.02908 |   -0.00448 |    0.02956 |    0.00023 |   -0.00657 |   -0.00014 |   -0.00055 |    0.00649 |   -0.00092 |    0.37659 |  0.7124125 |  0.0017105 | -0.6974767 |  0.0774071 |   0.000368 |  -0.006672 |  -0.000282 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.116 |    143.803 |       8.124 | 
      4096 |   2020/06/01 06:18:49.700 |               409700 |  0.7119859 |  0.0006287 | -0.6982121 |  0.0746651 | 283.595089 | -83.894791 |  97.482584 |    0.00219 |   -0.02994 |   -0.00134 |   -0.00176 |    0.02953 |   -0.00532 |    0.03005 |    0.00042 |   -0.00666 |   -0.00041 |   -0.00029 |    0.00659 |   -0.00111 |    0.38311 |  0.7121815 |  0.0016820 | -0.6977151 |  0.0773848 |   0.000368 |  -0.006662 |  -0.000282 |     -0.000004 |      0.000102 |      0.000000 |  1 |  1 |            - |    130.116 |    143.824 |       8.105 | 
      4097 |   2020/06/01 06:18:49.800 |               409800 |  0.7117556 |  0.0006018 | -0.6984494 |  0.0746421 | 283.242384 | -83.901304 |  97.133948 |    0.00147 |   -0.02958 |   -0.00011 |   -0.00297 |    0.02911 |   -0.00458 |    0.02962 |    0.00025 |   -0.00658 |   -0.00010 |   -0.00059 |    0.00649 |   -0.00094 |    0.37733 |  0.7119506 |  0.0016534 | -0.6979532 |  0.0773624 |   0.000368 |  -0.006658 |  -0.000283 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.115 |    143.846 |       8.085 | 
      4098 |   2020/06/01 06:18:49.900 |               409900 |  0.7115260 |  0.0005740 | -0.6986852 |  0.0746245 | 282.890006 | -83.907054 |  96.785279 |    0.00211 |   -0.02991 |   -0.00133 |   -0.00177 |    0.02950 |   -0.00523 |    0.03001 |    0.00040 |   -0.00665 |   -0.00040 |   -0.00029 |    0.00658 |   -0.00109 |    0.38259 |  0.7117199 |  0.0016250 | -0.6981910 |  0.0773400 |   0.000367 |  -0.006648 |  -0.000283 |     -0.000004 |      0.000102 |      0.000000 |  1 |  1 |            - |    130.115 |    143.868 |       8.066 | 
      4099 |   2020/06/01 06:18:50.000 |               410000 |  0.7112956 |  0.0005482 | -0.6989222 |  0.0746017 | 282.536215 | -83.913184 |  96.435452 |    0.00141 |   -0.02959 |   -0.00023 |   -0.00285 |    0.02914 |   -0.00452 |    0.02963 |    0.00024 |   -0.00658 |   -0.00013 |   -0.00056 |    0.00650 |   -0.00093 |    0.37749 |  0.7114893 |  0.0015965 | -0.6984285 |  0.0773176 |   0.000367 |  -0.006644 |  -0.000283 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.114 |    143.890 |       8.047 | 
      4100 |   2020/06/01 06:18:50.100 |               410100 |  0.7110674 |  0.0005202 | -0.6991563 |  0.0745837 | 282.184716 | -83.918454 |  96.087701 |    0.00225 |   -0.02945 |   -0.00117 |   -0.00188 |    0.02901 |   -0.00533 |    0.02956 |    0.00043 |   -0.00655 |   -0.00036 |   -0.00032 |    0.00647 |   -0.00112 |    0.37673 |  0.7112590 |  0.0015681 | -0.6986656 |  0.0772952 |   0.000367 |  -0.006634 |  -0.000283 |     -0.000004 |      0.000101 |      0.000000 |  1 |  1 |            - |    130.114 |    143.911 |       8.028 | 
      4101 |   2020/06/01 06:18:50.200 |               410200 |  0.7108385 |  0.0004927 | -0.6993914 |  0.0745617 | 281.831862 | -83.923879 |  95.738886 |    0.00136 |   -0.02982 |   -0.00012 |   -0.00298 |    0.02936 |   -0.00450 |    0.02985 |    0.00023 |   -0.00663 |   -0.00010 |   -0.00059 |    0.00655 |   -0.00092 |    0.38035 |  0.7110287 |  0.0015398 | -0.6989025 |  0.0772728 |   0.000367 |  -0.006631 |  -0.000283 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.113 |    143.933 |       8.008 | 
      4102 |   2020/06/01 06:18:50.300 |               410300 |  0.7106086 |  0.0004657 | -0.6996269 |  0.0745443 | 281.477023 | -83.928760 |  95.387672 |    0.00211 |   -0.02944 |   -0.00137 |   -0.00169 |    0.02904 |   -0.00519 |    0.02955 |    0.00040 |   -0.00655 |   -0.00041 |   -0.00027 |    0.00648 |   -0.00109 |    0.37673 |  0.7107987 |  0.0015114 | -0.6991389 |  0.0772504 |   0.000366 |  -0.006620 |  -0.000283 |     -0.000004 |      0.000101 |      0.000000 |  1 |  1 |            - |    130.113 |    143.954 |       7.989 | 
      4103 |   2020/06/01 06:18:50.400 |               410400 |  0.7103803 |  0.0004377 | -0.6998614 |  0.0745184 | 281.124068 | -83.933979 |  95.039104 |    0.00220 |   -0.02972 |   -0.00024 |   -0.00284 |    0.02919 |   -0.00531 |    0.02980 |    0.00042 |   -0.00661 |   -0.00013 |   -0.00055 |    0.00651 |   -0.00111 |    0.37949 |  0.7105688 |  0.0014832 | -0.6993752 |  0.0772279 |   0.000366 |  -0.006617 |  -0.000283 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.112 |    143.976 |       7.970 | 
      4104 |   2020/06/01 06:18:50.500 |               410500 |  0.7101514 |  0.0004070 | -0.7000963 |  0.0744947 | 280.769134 | -83.938590 |  94.688607 |    0.00230 |   -0.02943 |   -0.00152 |   -0.00153 |    0.02903 |   -0.00537 |    0.02956 |    0.00044 |   -0.00655 |   -0.00045 |   -0.00023 |    0.00648 |   -0.00113 |    0.37683 |  0.7103391 |  0.0014549 | -0.6996110 |  0.0772055 |   0.000366 |  -0.006607 |  -0.000283 |     -0.000004 |      0.000101 |      0.000000 |  1 |  1 |            - |    130.112 |    143.998 |       7.950 | 
      4105 |   2020/06/01 06:18:50.600 |               410600 |  0.7099228 |  0.0003784 | -0.7003311 |  0.0744657 | 280.414696 | -83.943566 |  94.338870 |    0.00261 |   -0.02982 |   -0.00037 |   -0.00271 |    0.02926 |   -0.00573 |    0.02994 |    0.00051 |   -0.00663 |   -0.00017 |   -0.00052 |    0.00652 |   -0.00120 |    0.38115 |  0.7101095 |  0.0014267 | -0.6998466 |  0.0771831 |   0.000366 |  -0.006603 |  -0.000283 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.111 |    144.021 |       7.930 | 
      4106 |   2020/06/01 06:18:50.700 |               410700 |  0.7096932 |  0.0003474 | -0.7005665 |  0.0744415 | 280.057819 | -83.947743 |  93.986485 |    0.00179 |   -0.02946 |   -0.00139 |   -0.00167 |    0.02909 |   -0.00487 |    0.02954 |    0.00033 |   -0.00655 |   -0.00041 |   -0.00027 |    0.00649 |   -0.00101 |    0.37674 |  0.7098802 |  0.0013985 | -0.7000817 |  0.0771607 |   0.000366 |  -0.006593 |  -0.000283 |     -0.000004 |      0.000101 |      0.000000 |  1 |  1 |            - |    130.111 |    144.043 |       7.910 | 
      4107 |   2020/06/01 06:18:50.800 |               410800 |  0.7094641 |  0.0003211 | -0.7008011 |  0.0744171 | 279.702097 | -83.952074 |  93.634898 |    0.00244 |   -0.02981 |   -0.00028 |   -0.00280 |    0.02925 |   -0.00556 |    0.02991 |    0.00047 |   -0.00663 |   -0.00015 |   -0.00054 |    0.00652 |   -0.00116 |    0.38079 |  0.7096509 |  0.0013704 | -0.7003167 |  0.0771382 |   0.000366 |  -0.006589 |  -0.000284 |     -0.000000 |      0.000037 |     -0.000002 |  1 |  1 |            - |    130.110 |    144.065 |       7.891 | 
      4108 |   2020/06/01 06:18:50.900 |               410900 |  0.7092348 |  0.0002902 | -0.7010355 |  0.0743944 | 279.345268 | -83.955671 |  93.282431 |    0.00171 |   -0.02928 |   -0.00132 |   -0.00173 |    0.02892 |   -0.00477 |    0.02936 |    0.00031 |   -0.00652 |   -0.00040 |   -0.00028 |    0.00645 |   -0.00099 |    0.37443 |  0.7094218 |  0.0013423 | -0.7005512 |  0.0771158 |   0.000365 |  -0.006579 |  -0.000284 |     -0.000004 |      0.000100 |      0.000001 |  1 |  1 |            - |    130.110 |    144.087 |       7.871 | 
      4109 |   2020/06/01 06:18:51.000 |               411000 |  0.7090063 |  0.0002642 | -0.7012691 |  0.0743708 | 278.989842 | -83.959488 |  92.931043 |    0.00238 |   -0.02981 |   -0.00030 |   -0.00279 |    0.02926 |   -0.00549 |    0.02990 |    0.00046 |   -0.00663 |   -0.00015 |   -0.00054 |    0.00652 |   -0.00115 |    0.38075 |  0.7091929 |  0.0013142 | -0.7007856 |  0.0770933 |   0.000365 |  -0.006576 |  -0.000284 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.109 |    144.108 |       7.852 | 
      4110 |   2020/06/01 06:18:51.100 |               411100 |  0.7087749 |  0.0002340 | -0.7015054 |  0.0743483 | 278.629162 | -83.962687 |  92.574655 |    0.00165 |   -0.02985 |   -0.00136 |   -0.00174 |    0.02949 |   -0.00477 |    0.02993 |    0.00030 |   -0.00664 |   -0.00041 |   -0.00028 |    0.00658 |   -0.00099 |    0.38164 |  0.7089641 |  0.0012862 | -0.7010194 |  0.0770709 |   0.000365 |  -0.006566 |  -0.000284 |     -0.000004 |      0.000100 |      0.000001 |  1 |  1 |            - |    130.109 |    144.130 |       7.832 | 
      4111 |   2020/06/01 06:18:51.200 |               411200 |  0.7085445 |  0.0002089 | -0.7017405 |  0.0743256 | 278.270391 | -83.966061 |  92.219779 |    0.00219 |   -0.02944 |   -0.00026 |   -0.00279 |    0.02892 |   -0.00527 |    0.02953 |    0.00041 |   -0.00655 |   -0.00014 |   -0.00054 |    0.00645 |   -0.00110 |    0.37598 |  0.7087355 |  0.0012582 | -0.7012531 |  0.0770484 |   0.000365 |  -0.006562 |  -0.000284 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.108 |    144.152 |       7.813 | 
      4112 |   2020/06/01 06:18:51.300 |               411300 |  0.7083169 |  0.0001800 | -0.7019723 |  0.0743061 | 277.915485 | -83.968601 |  91.868812 |    0.00134 |   -0.02922 |   -0.00118 |   -0.00186 |    0.02888 |   -0.00440 |    0.02928 |    0.00023 |   -0.00650 |   -0.00036 |   -0.00032 |    0.00644 |   -0.00091 |    0.37334 |  0.7085071 |  0.0012302 | -0.7014864 |  0.0770259 |   0.000364 |  -0.006552 |  -0.000284 |     -0.000004 |      0.000100 |      0.000001 |  1 |  1 |            - |    130.108 |    144.174 |       7.794 | 
      4113 |   2020/06/01 06:18:51.400 |               411400 |  0.7080889 |  0.0001553 | -0.7022046 |  0.0742845 | 277.560035 | -83.971412 |  91.517132 |    0.00239 |   -0.02955 |   -0.00037 |   -0.00269 |    0.02901 |   -0.00548 |    0.02965 |    0.00046 |   -0.00657 |   -0.00017 |   -0.00052 |    0.00647 |   -0.00115 |    0.37753 |  0.7082788 |  0.0012023 | -0.7017194 |  0.0770035 |   0.000364 |  -0.006548 |  -0.000284 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.107 |    144.195 |       7.775 | 
      4114 |   2020/06/01 06:18:51.500 |               411500 |  0.7078604 |  0.0001268 | -0.7024373 |  0.0742619 | 277.203251 | -83.973783 |  91.164510 |    0.00139 |   -0.02921 |   -0.00146 |   -0.00159 |    0.02889 |   -0.00444 |    0.02928 |    0.00024 |   -0.00650 |   -0.00043 |   -0.00025 |    0.00645 |   -0.00092 |    0.37346 |  0.7080507 |  0.0011744 | -0.7019521 |  0.0769810 |   0.000364 |  -0.006538 |  -0.000284 |     -0.000004 |      0.000100 |      0.000001 |  1 |  1 |            - |    130.107 |    144.217 |       7.755 | 
      4115 |   2020/06/01 06:18:51.600 |               411600 |  0.7076327 |  0.0001031 | -0.7026691 |  0.0742388 | 276.847846 | -83.976339 |  90.812913 |    0.00243 |   -0.02948 |   -0.00034 |   -0.00271 |    0.02894 |   -0.00551 |    0.02958 |    0.00047 |   -0.00656 |   -0.00016 |   -0.00052 |    0.00645 |   -0.00115 |    0.37668 |  0.7078227 |  0.0011465 | -0.7021845 |  0.0769585 |   0.000364 |  -0.006535 |  -0.000284 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.106 |    144.238 |       7.736 | 
      4116 |   2020/06/01 06:18:51.700 |               411700 |  0.7074046 |  0.0000739 | -0.7029013 |  0.0742152 | 276.491195 | -83.978268 |  90.460552 |    0.00157 |   -0.02918 |   -0.00155 |   -0.00149 |    0.02885 |   -0.00462 |    0.02926 |    0.00028 |   -0.00649 |   -0.00045 |   -0.00023 |    0.00644 |   -0.00096 |    0.37323 |  0.7075950 |  0.0011187 | -0.7024165 |  0.0769360 |   0.000364 |  -0.006525 |  -0.000284 |     -0.000004 |      0.000100 |      0.000001 |  1 |  1 |            - |    130.106 |    144.260 |       7.717 | 
      4117 |   2020/06/01 06:18:51.800 |               411800 |  0.7071765 |  0.0000506 | -0.7031333 |  0.0741916 | 276.134901 | -83.980438 |  90.108075 |    0.00220 |   -0.02958 |   -0.00033 |   -0.00274 |    0.02906 |   -0.00529 |    0.02967 |    0.00042 |   -0.00658 |   -0.00016 |   -0.00053 |    0.00648 |   -0.00110 |    0.37777 |  0.7073673 |  0.0010909 | -0.7026483 |  0.0769136 |   0.000364 |  -0.006521 |  -0.000285 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.105 |    144.281 |       7.697 | 
      4118 |   2020/06/01 06:18:51.900 |               411900 |  0.7069484 |  0.0000209 | -0.7033652 |  0.0741669 | 275.777882 | -83.981946 |  89.755488 |    0.00221 |   -0.02903 |   -0.00164 |   -0.00137 |    0.02865 |   -0.00524 |    0.02916 |    0.00043 |   -0.00646 |   -0.00048 |   -0.00020 |    0.00639 |   -0.00110 |    0.37186 |  0.7071399 |  0.0010632 | -0.7028796 |  0.0768911 |   0.000363 |  -0.006511 |  -0.000284 |     -0.000004 |      0.000099 |      0.000001 |  1 |  1 |            - |    130.105 |    144.303 |       7.678 | 
      4119 |   2020/06/01 06:18:52.000 |               412000 |  0.7067223 | -0.0000060 | -0.7035955 |  0.0741376 | 275.423809 | -83.983825 |  89.405983 |    0.00254 |   -0.02932 |   -0.00044 |   -0.00260 |    0.02878 |   -0.00559 |    0.02943 |    0.00049 |   -0.00652 |   -0.00018 |   -0.00049 |    0.00641 |   -0.00117 |    0.37470 |  0.7069126 |  0.0010355 | -0.7031108 |  0.0768686 |   0.000363 |  -0.006508 |  -0.000285 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.104 |    144.325 |       7.658 | 
      4120 |   2020/06/01 06:18:52.100 |               412100 |  0.7064959 | -0.0000358 | -0.7038254 |  0.0741130 | 275.069282 | -83.984846 |  89.055876 |    0.00179 |   -0.02885 |   -0.00146 |   -0.00154 |    0.02850 |   -0.00481 |    0.02894 |    0.00033 |   -0.00642 |   -0.00043 |   -0.00024 |    0.00636 |   -0.00100 |    0.36912 |  0.7066855 |  0.0010078 | -0.7033415 |  0.0768461 |   0.000363 |  -0.006498 |  -0.000285 |     -0.000004 |      0.000099 |      0.000001 |  1 |  1 |            - |    130.104 |    144.347 |       7.639 | 
      4121 |   2020/06/01 06:18:52.200 |               412200 |  0.7062700 | -0.0000607 | -0.7040547 |  0.0740881 | 274.715893 | -83.986055 |  88.706540 |    0.00233 |   -0.02934 |   -0.00037 |   -0.00267 |    0.02881 |   -0.00539 |    0.02943 |    0.00045 |   -0.00652 |   -0.00017 |   -0.00051 |    0.00642 |   -0.00113 |    0.37476 |  0.7064584 |  0.0009802 | -0.7035721 |  0.0768236 |   0.000363 |  -0.006494 |  -0.000285 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.103 |    144.369 |       7.620 | 
      4122 |   2020/06/01 06:18:52.300 |               412300 |  0.7060410 | -0.0000897 | -0.7042866 |  0.0740667 | 274.357921 | -83.986449 |  88.352661 |    0.00143 |   -0.02943 |   -0.00127 |   -0.00179 |    0.02909 |   -0.00450 |    0.02949 |    0.00025 |   -0.00655 |   -0.00038 |   -0.00030 |    0.00649 |   -0.00093 |    0.37609 |  0.7062317 |  0.0009526 | -0.7038022 |  0.0768010 |   0.000362 |  -0.006484 |  -0.000285 |     -0.000004 |      0.000099 |      0.000001 |  1 |  1 |            - |    130.103 |    144.390 |       7.601 | 
      4123 |   2020/06/01 06:18:52.400 |               412400 |  0.7058113 | -0.0001156 | -0.7045191 |  0.0740447 | 273.998897 | -83.986897 |  87.997533 |    0.00250 |   -0.02954 |   -0.00016 |   -0.00290 |    0.02898 |   -0.00558 |    0.02965 |    0.00048 |   -0.00657 |   -0.00012 |   -0.00056 |    0.00646 |   -0.00117 |    0.37744 |  0.7060050 |  0.0009250 | -0.7040321 |  0.0767785 |   0.000362 |  -0.006481 |  -0.000285 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.102 |    144.412 |       7.581 | 
      4124 |   2020/06/01 06:18:52.500 |               412500 |  0.7055830 | -0.0001480 | -0.7047499 |  0.0740234 | 273.642033 | -83.986536 |  87.645030 |    0.00162 |   -0.02902 |   -0.00105 |   -0.00197 |    0.02864 |   -0.00466 |    0.02909 |    0.00029 |   -0.00646 |   -0.00033 |   -0.00034 |    0.00639 |   -0.00097 |    0.37079 |  0.7057785 |  0.0008975 | -0.7042616 |  0.0767560 |   0.000362 |  -0.006471 |  -0.000285 |     -0.000004 |      0.000099 |      0.000001 |  1 |  1 |            - |    130.102 |    144.434 |       7.562 | 
      4125 |   2020/06/01 06:18:52.600 |               412600 |  0.7053553 | -0.0001746 | -0.7049802 |  0.0740011 | 273.286311 | -83.986487 |  87.293284 |    0.00243 |   -0.02955 |   -0.00036 |   -0.00271 |    0.02900 |   -0.00551 |    0.02965 |    0.00047 |   -0.00657 |   -0.00016 |   -0.00052 |    0.00647 |   -0.00115 |    0.37748 |  0.7055521 |  0.0008700 | -0.7044909 |  0.0767335 |   0.000362 |  -0.006467 |  -0.000285 |     -0.000000 |      0.000036 |     -0.000002 |  1 |  1 |            - |    130.101 |    144.455 |       7.543 | 
